"","Fixed_charge","RoR","Cost","Load_factor","Demand_growth","Sales","Nuclear","Fuel_Cost"
"1",-0.238960648324129,-0.65917479307023,0.255696102776942,0.799252695379201,-0.0543511597580836,-0.860459330764141,-0.288404017715766,1.24975620096461
"2",-0.600275717955115,-0.833179962326697,1.33891013126932,-0.48058021900874,0.991717777092901,1.85652136896304,-0.714629424428448,-0.965765992997909
"3",-0.0113321544566078,0.331381463136096,0.218933876409752,-0.358040753978102,0.16646864793338,-0.401873766834973,1.5650384394983,-0.595447619403416
"4",0.504316066345328,0.77955087468446,-0.985896070756472,-0.33754634867681,-0.489576921805574,0.351860006090676,-0.523210828599399,-0.410536761534493
